load,name,time ,group
121.729,DSC02674.JPG,18:32:42,B-277
114.21,DSC02675.JPG,18:32:44,B-278
102.762,DSC02676.JPG,18:32:46,B-279
95.9198,DSC02677.JPG,18:32:48,B-280
89.0781,DSC02678.JPG,18:32:50,B-281
80.0687,DSC02679.JPG,18:32:52,B-282
72.8882,DSC02680.JPG,18:32:54,B-283
66.8594,DSC02681.JPG,18:32:56,B-284
63.8111,DSC02682.JPG,18:32:58,B-285
59.0693,DSC02683.JPG,18:33:00,B-286
56.3597,DSC02684.JPG,18:33:02,B-287
53.7178,DSC02685.JPG,18:33:04,B-288
50.0599,DSC02686.JPG,18:33:06,B-289
46.5374,DSC02687.JPG,18:33:08,B-290
44.6407,DSC02688.JPG,18:33:10,B-291
42.4052,DSC02689.JPG,18:33:12,B-292
39.7634,DSC02690.JPG,18:33:14,B-293
60.0854,DSC02691.JPG,18:33:16,B-294
70.3141,DSC02692.JPG,18:33:18,B-295
75.5301,DSC02693.JPG,18:33:20,B-296
85.0814,DSC02694.JPG,18:33:22,B-297
85.0814,DSC02695.JPG,18:33:24,B-298
95.6489,DSC02696.JPG,18:33:26,B-299
106.894,DSC02697.JPG,18:33:28,B-300
130.603,DSC02698.JPG,18:38:50,C-1
130.738,DSC02699.JPG,18:38:52,C-2
137.377,DSC02700.JPG,18:38:54,C-3
149.434,DSC02701.JPG,18:38:56,C-4
159.663,DSC02702.JPG,18:38:58,C-5
168.469,DSC02703.JPG,18:39:00,C-6
179.037,DSC02704.JPG,18:39:02,C-7
184.253,DSC02705.JPG,18:39:04,C-8
189.807,DSC02706.JPG,18:39:06,C-9
194.278,DSC02707.JPG,18:39:08,C-10
196.717,DSC02708.JPG,18:39:10,C-11
196.446,DSC02709.JPG,18:39:12,C-12
199.088,DSC02710.JPG,18:39:14,C-13
201.323,DSC02711.JPG,18:39:16,C-14
205.252,DSC02712.JPG,18:39:18,C-15
205.184,DSC02713.JPG,18:39:20,C-16
207.691,DSC02714.JPG,18:39:22,C-17
207.149,DSC02715.JPG,18:39:24,C-18
207.013,DSC02716.JPG,18:39:26,C-19
207.013,DSC02717.JPG,18:39:28,C-20
207.013,DSC02718.JPG,18:39:30,C-21
207.013,DSC02719.JPG,18:39:32,C-22
209.926,DSC02720.JPG,18:39:34,C-23
213.991,DSC02721.JPG,18:39:36,C-24
218.936,DSC02722.JPG,18:39:38,C-25
222.932,DSC02723.JPG,18:39:40,C-26
227.403,DSC02724.JPG,18:39:42,C-27
234.651,DSC02725.JPG,18:39:44,C-28
233.703,DSC02726.JPG,18:39:46,C-29
233.5,DSC02727.JPG,18:39:48,C-30
231.197,DSC02728.JPG,18:39:50,C-31
231.129,DSC02729.JPG,18:39:52,C-32
227.539,DSC02730.JPG,18:39:54,C-33
218.394,DSC02731.JPG,18:39:56,C-34
209.384,DSC02732.JPG,18:39:58,C-35
200.172,DSC02733.JPG,18:40:00,C-36
192.449,DSC02734.JPG,18:40:02,C-37
185.201,DSC02735.JPG,18:40:04,C-38
177.208,DSC02736.JPG,18:40:06,C-39
163.321,DSC02737.JPG,18:40:08,C-40
156.141,DSC02738.JPG,18:40:10,C-41
144.625,DSC02739.JPG,18:40:12,C-42
133.448,DSC02740.JPG,18:40:14,C-43
122.677,DSC02741.JPG,18:40:16,C-44
115.564,DSC02742.JPG,18:40:18,C-45
107.436,DSC02743.JPG,18:40:20,C-46
99.5101,DSC02744.JPG,18:40:22,C-47
90.2297,DSC02745.JPG,18:40:24,C-48
84.8105,DSC02746.JPG,18:40:26,C-49
75.5301,DSC02747.JPG,18:40:28,C-50
67.2658,DSC02748.JPG,18:40:30,C-51
63.2014,DSC02749.JPG,18:40:32,C-52
56.2242,DSC02750.JPG,18:40:34,C-53
50.1276,DSC02751.JPG,18:40:36,C-54
49.7889,DSC02752.JPG,18:40:38,C-55
49.8566,DSC02753.JPG,18:40:40,C-56
64.6917,DSC02754.JPG,18:40:42,C-57
76.7494,DSC02755.JPG,18:40:44,C-58
86.7072,DSC02756.JPG,18:40:46,C-59
98.4262,DSC02757.JPG,18:40:48,C-60
107.503,DSC02758.JPG,18:40:50,C-61
117.19,DSC02759.JPG,18:40:52,C-62
116.919,DSC02760.JPG,18:40:54,C-63
124.235,DSC02761.JPG,18:40:56,C-64
125.658,DSC02762.JPG,18:40:58,C-65
132.77,DSC02763.JPG,18:41:00,C-66
142.119,DSC02764.JPG,18:41:02,C-67
155.396,DSC02765.JPG,18:41:04,C-68
165.15,DSC02766.JPG,18:41:06,C-69
164.947,DSC02767.JPG,18:41:08,C-70
167.521,DSC02768.JPG,18:41:10,C-71
172.398,DSC02769.JPG,18:41:12,C-72
179.985,DSC02770.JPG,18:41:14,C-73
191.23,DSC02771.JPG,18:41:16,C-74
199.156,DSC02772.JPG,18:41:18,C-75
207.826,DSC02773.JPG,18:41:20,C-76
215.752,DSC02774.JPG,18:41:22,C-77
225.642,DSC02775.JPG,18:41:24,C-78
232.416,DSC02776.JPG,18:41:26,C-79
232.077,DSC02777.JPG,18:41:28,C-80
231.874,DSC02778.JPG,18:41:30,C-81
231.129,DSC02779.JPG,18:41:32,C-82
227.539,DSC02780.JPG,18:41:34,C-83
221.578,DSC02781.JPG,18:41:36,C-84
211.891,DSC02782.JPG,18:41:38,C-85
206.336,DSC02783.JPG,18:41:40,C-86
199.156,DSC02784.JPG,18:41:42,C-87
188.927,DSC02785.JPG,18:41:44,C-88
182.085,DSC02786.JPG,18:41:46,C-89
172.805,DSC02787.JPG,18:41:48,C-90
160.747,DSC02788.JPG,18:41:50,C-91
151.602,DSC02789.JPG,18:41:52,C-92
142.322,DSC02790.JPG,18:41:54,C-93
132.432,DSC02791.JPG,18:41:56,C-94
123.287,DSC02792.JPG,18:41:58,C-95
112.177,DSC02793.JPG,18:42:00,C-96
107.3,DSC02794.JPG,18:42:02,C-97
101.407,DSC02795.JPG,18:42:04,C-98
92.3296,DSC02796.JPG,18:42:06,C-99
81.8299,DSC02797.JPG,18:42:08,C-100
76.8172,DSC02798.JPG,18:42:10,C-101
67.9432,DSC02799.JPG,18:42:12,C-102
61.3724,DSC02800.JPG,18:42:14,C-103
54.7339,DSC02801.JPG,18:42:16,C-104
51.1437,DSC02802.JPG,18:42:18,C-105
47.0793,DSC02803.JPG,18:42:20,C-106
46.8083,DSC02804.JPG,18:42:22,C-107
46.8761,DSC02805.JPG,18:42:24,C-108
64.2853,DSC02806.JPG,18:42:26,C-109
78.5107,DSC02807.JPG,18:42:28,C-110
94.3618,DSC02808.JPG,18:42:30,C-111
110.823,DSC02809.JPG,18:42:32,C-112
123.084,DSC02810.JPG,18:42:34,C-113
122.88,DSC02811.JPG,18:42:36,C-114
141.035,DSC02812.JPG,18:42:38,C-115
155.937,DSC02813.JPG,18:42:40,C-116
169.282,DSC02814.JPG,18:42:42,C-117
185.404,DSC02815.JPG,18:42:44,C-118
195.633,DSC02816.JPG,18:42:46,C-119
206.268,DSC02817.JPG,18:42:48,C-120
215.007,DSC02818.JPG,18:42:50,C-121
224.965,DSC02819.JPG,18:42:52,C-122
231.535,DSC02820.JPG,18:42:54,C-123
231.468,DSC02821.JPG,18:42:56,C-124
224.152,DSC02822.JPG,18:42:58,C-125
207.623,DSC02823.JPG,18:43:00,C-126
199.63,DSC02824.JPG,18:43:02,C-127
189.13,DSC02825.JPG,18:43:04,C-128
176.801,DSC02826.JPG,18:43:06,C-129
167.86,DSC02827.JPG,18:43:08,C-130
154.786,DSC02828.JPG,18:43:10,C-131
143.135,DSC02829.JPG,18:43:12,C-132
131.416,DSC02830.JPG,18:43:14,C-133
120.713,DSC02831.JPG,18:43:16,C-134
109.603,DSC02832.JPG,18:43:18,C-135
102.423,DSC02833.JPG,18:43:20,C-136
94.0231,DSC02834.JPG,18:43:22,C-137
84.6073,DSC02835.JPG,18:43:24,C-138
76.343,DSC02836.JPG,18:43:26,C-139
68.011,DSC02837.JPG,18:43:28,C-140
62.1176,DSC02838.JPG,18:43:30,C-141
54.3275,DSC02839.JPG,18:43:32,C-142
49.6534,DSC02840.JPG,18:43:34,C-143
43.6923,DSC02841.JPG,18:43:36,C-144
43.76,DSC02842.JPG,18:43:38,C-145
60.3563,DSC02843.JPG,18:43:40,C-146
78.8494,DSC02844.JPG,18:43:42,C-147
96.8682,DSC02845.JPG,18:43:44,C-148
112.042,DSC02846.JPG,18:43:46,C-149
128.571,DSC02847.JPG,18:43:48,C-150
128.503,DSC02848.JPG,18:43:50,C-151
142.322,DSC02849.JPG,18:43:52,C-152
159.392,DSC02850.JPG,18:43:54,C-153
174.363,DSC02851.JPG,18:43:56,C-154
186.488,DSC02852.JPG,18:43:58,C-155
192.72,DSC02853.JPG,18:44:00,C-156
203.762,DSC02854.JPG,18:44:02,C-157
216.226,DSC02855.JPG,18:44:04,C-158
224.558,DSC02856.JPG,18:44:06,C-159
233.432,DSC02857.JPG,18:44:08,C-160
233.093,DSC02858.JPG,18:44:10,C-161
230.858,DSC02859.JPG,18:44:12,C-162
217.649,DSC02860.JPG,18:44:14,C-163
211.688,DSC02861.JPG,18:44:16,C-164
204.575,DSC02862.JPG,18:44:18,C-165
192.246,DSC02863.JPG,18:44:20,C-166
184.253,DSC02864.JPG,18:44:22,C-167
171.382,DSC02865.JPG,18:44:24,C-168
167.927,DSC02866.JPG,18:44:26,C-169
158.85,DSC02867.JPG,18:44:28,C-170
150.721,DSC02868.JPG,18:44:30,C-171
149.841,DSC02869.JPG,18:44:32,C-172
136.699,DSC02870.JPG,18:44:34,C-173
136.428,DSC02871.JPG,18:44:36,C-174
127.216,DSC02872.JPG,18:44:38,C-175
117.664,DSC02873.JPG,18:44:40,C-176
111.161,DSC02874.JPG,18:44:42,C-177
105.065,DSC02875.JPG,18:44:44,C-178
98.223,DSC02876.JPG,18:44:46,C-179
90.8393,DSC02877.JPG,18:44:48,C-180
83.3879,DSC02878.JPG,18:44:50,C-181
77.7655,DSC02879.JPG,18:44:52,C-182
72.685,DSC02880.JPG,18:44:54,C-183
64.8949,DSC02881.JPG,18:44:56,C-184
60.5596,DSC02882.JPG,18:44:58,C-185
55.8178,DSC02883.JPG,18:45:00,C-186
51.7534,DSC02884.JPG,18:45:02,C-187
47.4857,DSC02885.JPG,18:45:04,C-188
47.2148,DSC02886.JPG,18:45:06,C-189
47.2148,DSC02887.JPG,18:45:08,C-190
47.2148,DSC02888.JPG,18:45:10,C-191
68.1464,DSC02889.JPG,18:45:12,C-192
84.2686,DSC02890.JPG,18:45:14,C-193
100.797,DSC02891.JPG,18:45:16,C-194
115.293,DSC02892.JPG,18:45:18,C-195
132.703,DSC02893.JPG,18:45:20,C-196
147.876,DSC02894.JPG,18:45:22,C-197
164.405,DSC02895.JPG,18:45:24,C-198
177.75,DSC02896.JPG,18:45:26,C-199
187.775,DSC02897.JPG,18:45:28,C-200
202.475,DSC02898.JPG,18:45:30,C-201
214.058,DSC02899.JPG,18:45:32,C-202
225.642,DSC02900.JPG,18:45:34,C-203
230.655,DSC02901.JPG,18:45:36,C-204
229.774,DSC02902.JPG,18:45:38,C-205
229.842,DSC02903.JPG,18:45:40,C-206
228.758,DSC02904.JPG,18:45:42,C-207
228.284,DSC02905.JPG,18:45:44,C-208
224.219,DSC02906.JPG,18:45:46,C-209
214.6,DSC02907.JPG,18:45:48,C-210
197.259,DSC02908.JPG,18:45:50,C-211
192.246,DSC02909.JPG,18:45:52,C-212
183.44,DSC02910.JPG,18:45:54,C-213
171.653,DSC02911.JPG,18:45:56,C-214
160.95,DSC02912.JPG,18:45:58,C-215
150.451,DSC02913.JPG,18:46:00,C-216
145.844,DSC02914.JPG,18:46:02,C-217
133.922,DSC02915.JPG,18:46:04,C-218
120.713,DSC02916.JPG,18:46:06,C-219
112.923,DSC02917.JPG,18:46:08,C-220
103.642,DSC02918.JPG,18:46:10,C-221
94.7005,DSC02919.JPG,18:46:12,C-222
88.7394,DSC02920.JPG,18:46:14,C-223
82.1686,DSC02921.JPG,18:46:16,C-224
75.8688,DSC02922.JPG,18:46:18,C-225
69.4335,DSC02923.JPG,18:46:20,C-226
62.795,DSC02924.JPG,18:46:22,C-227
55.5468,DSC02925.JPG,18:46:24,C-228
49.5179,DSC02926.JPG,18:46:26,C-229
44.9794,DSC02927.JPG,18:46:28,C-230
44.7084,DSC02928.JPG,18:46:30,C-231
65.4368,DSC02929.JPG,18:46:32,C-232
82.4396,DSC02930.JPG,18:46:34,C-233
95.7844,DSC02931.JPG,18:46:36,C-234
106.623,DSC02932.JPG,18:46:38,C-235
118.951,DSC02933.JPG,18:46:40,C-236
133.651,DSC02934.JPG,18:46:42,C-237
151.128,DSC02935.JPG,18:46:44,C-238
165.557,DSC02936.JPG,18:46:46,C-239
181.204,DSC02937.JPG,18:46:48,C-240
195.633,DSC02938.JPG,18:46:50,C-241
202.61,DSC02939.JPG,18:46:52,C-242
205.862,DSC02940.JPG,18:46:54,C-243
213.11,DSC02941.JPG,18:46:56,C-244
219.41,DSC02942.JPG,18:46:58,C-245
218.394,DSC02943.JPG,18:47:00,C-246
225.371,DSC02944.JPG,18:47:02,C-247
224.084,DSC02945.JPG,18:47:04,C-248
226.59,DSC02946.JPG,18:47:06,C-249
230.993,DSC02947.JPG,18:47:08,C-250
234.787,DSC02948.JPG,18:47:10,C-251
233.364,DSC02949.JPG,18:47:12,C-252
234.177,DSC02950.JPG,18:47:14,C-253
228.419,DSC02951.JPG,18:47:16,C-254
221.713,DSC02952.JPG,18:47:18,C-255
212.026,DSC02953.JPG,18:47:20,C-256
208.097,DSC02954.JPG,18:47:22,C-257
195.227,DSC02955.JPG,18:47:24,C-258
191.23,DSC02956.JPG,18:47:26,C-259
180.934,DSC02957.JPG,18:47:28,C-260
179.782,DSC02958.JPG,18:47:30,C-261
165.557,DSC02959.JPG,18:47:32,C-262
162.237,DSC02960.JPG,18:47:34,C-263
142.796,DSC02961.JPG,18:47:36,C-264
135.141,DSC02962.JPG,18:47:38,C-265
129.993,DSC02963.JPG,18:47:40,C-266
120.103,DSC02964.JPG,18:47:42,C-267
119.9,DSC02965.JPG,18:47:44,C-268
102.287,DSC02966.JPG,18:47:46,C-269
95.2424,DSC02967.JPG,18:47:48,C-270
90.9071,DSC02968.JPG,18:47:50,C-271
81.4912,DSC02969.JPG,18:47:52,C-272
76.8172,DSC02970.JPG,18:47:54,C-273
67.9432,DSC02971.JPG,18:47:56,C-274
61.6434,DSC02972.JPG,18:47:58,C-275
56.6306,DSC02973.JPG,18:48:00,C-276
51.2114,DSC02974.JPG,18:48:02,C-277
51.0082,DSC02975.JPG,18:48:04,C-278
64.082,DSC02976.JPG,18:48:06,C-279
78.7816,DSC02977.JPG,18:48:08,C-280
79.6622,DSC02978.JPG,18:48:10,C-281
88.2652,DSC02979.JPG,18:48:12,C-282
103.507,DSC02980.JPG,18:48:14,C-283
103.168,DSC02981.JPG,18:48:16,C-284
116.039,DSC02982.JPG,18:48:18,C-285
127.961,DSC02983.JPG,18:48:20,C-286
142.457,DSC02984.JPG,18:48:22,C-287
154.312,DSC02985.JPG,18:48:24,C-288
173.211,DSC02986.JPG,18:48:26,C-289
182.559,DSC02987.JPG,18:48:28,C-290
190.891,DSC02988.JPG,18:48:30,C-291
198.072,DSC02989.JPG,18:48:32,C-292
221.307,DSC02990.JPG,18:48:34,C-293
234.313,DSC02991.JPG,18:48:36,C-294
233.297,DSC02992.JPG,18:48:38,C-295
233.568,DSC02993.JPG,18:48:40,C-296
228.487,DSC02994.JPG,18:48:42,C-297
210.807,DSC02995.JPG,18:48:44,C-298
196.852,DSC02996.JPG,18:48:46,C-299
184.862,DSC02997.JPG,18:48:48,C-300
157.292,DSC02998.JPG,18:54:08,D-1
157.292,DSC02999.JPG,18:54:10,D-2
158.647,DSC03000.JPG,18:54:12,D-3
163.66,DSC03001.JPG,18:54:14,D-4
172.805,DSC03002.JPG,18:54:16,D-5
177.14,DSC03003.JPG,18:54:18,D-6
185.133,DSC03004.JPG,18:54:20,D-7
188.385,DSC03005.JPG,18:54:22,D-8
195.159,DSC03006.JPG,18:54:24,D-9
200.172,DSC03007.JPG,18:54:26,D-10
207.284,DSC03008.JPG,18:54:28,D-11
213.246,DSC03009.JPG,18:54:30,D-12
217.716,DSC03010.JPG,18:54:32,D-13
221.374,DSC03011.JPG,18:54:34,D-14
224.965,DSC03012.JPG,18:54:36,D-15
226.455,DSC03013.JPG,18:54:38,D-16
226.252,DSC03014.JPG,18:54:40,D-17
226.523,DSC03015.JPG,18:54:42,D-18
225.981,DSC03016.JPG,18:54:44,D-19
225.506,DSC03017.JPG,18:54:46,D-20
224.084,DSC03018.JPG,18:54:48,D-21
221.307,DSC03019.JPG,18:54:50,D-22
219.139,DSC03020.JPG,18:54:52,D-23
215.278,DSC03021.JPG,18:54:54,D-24
210.333,DSC03022.JPG,18:54:56,D-25
206.81,DSC03023.JPG,18:54:58,D-26
201.594,DSC03024.JPG,18:55:00,D-27
194.482,DSC03025.JPG,18:55:02,D-28
189.875,DSC03026.JPG,18:55:04,D-29
183.169,DSC03027.JPG,18:55:06,D-30
175.921,DSC03028.JPG,18:55:08,D-31
168.537,DSC03029.JPG,18:55:10,D-32
159.257,DSC03030.JPG,18:55:12,D-33
150.044,DSC03031.JPG,18:55:14,D-34
141.373,DSC03032.JPG,18:55:16,D-35
131.077,DSC03033.JPG,18:55:18,D-36
122.609,DSC03034.JPG,18:55:20,D-37
113.668,DSC03035.JPG,18:55:22,D-38
106.555,DSC03036.JPG,18:55:24,D-39
99.3746,DSC03037.JPG,18:55:26,D-40
91.3813,DSC03038.JPG,18:55:28,D-41
83.2525,DSC03039.JPG,18:55:30,D-42
79.9332,DSC03040.JPG,18:55:32,D-43
76.1398,DSC03041.JPG,18:55:34,D-44
73.2269,DSC03042.JPG,18:55:36,D-45
70.4496,DSC03043.JPG,18:55:38,D-46
67.9432,DSC03044.JPG,18:55:40,D-47
65.5723,DSC03045.JPG,18:55:42,D-48
63.4724,DSC03046.JPG,18:55:44,D-49
61.4402,DSC03047.JPG,18:55:46,D-50
59.4757,DSC03048.JPG,18:55:48,D-51
57.7145,DSC03049.JPG,18:55:50,D-52
56.1565,DSC03050.JPG,18:55:52,D-53
53.6501,DSC03051.JPG,18:55:54,D-54
50.805,DSC03052.JPG,18:55:56,D-55
44.1665,DSC03053.JPG,18:55:58,D-56
44.2342,DSC03054.JPG,18:56:00,D-57
54.0565,DSC03055.JPG,18:56:02,D-58
63.6079,DSC03056.JPG,18:56:04,D-59
70.9238,DSC03057.JPG,18:56:06,D-60
78.1042,DSC03058.JPG,18:56:08,D-61
87.0459,DSC03059.JPG,18:56:10,D-62
95.9876,DSC03060.JPG,18:56:12,D-63
101.678,DSC03061.JPG,18:56:14,D-64
109.129,DSC03062.JPG,18:56:16,D-65
116.039,DSC03063.JPG,18:56:18,D-66
120.916,DSC03064.JPG,18:56:20,D-67
129.383,DSC03065.JPG,18:56:22,D-68
136.699,DSC03066.JPG,18:56:24,D-69
143.947,DSC03067.JPG,18:56:26,D-70
151.399,DSC03068.JPG,18:56:28,D-71
151.331,DSC03069.JPG,18:56:30,D-72
154.176,DSC03070.JPG,18:56:32,D-73
163.253,DSC03071.JPG,18:56:34,D-74
169.824,DSC03072.JPG,18:56:36,D-75
176.734,DSC03073.JPG,18:56:38,D-76
185.269,DSC03074.JPG,18:56:40,D-77
191.23,DSC03075.JPG,18:56:42,D-78
195.633,DSC03076.JPG,18:56:44,D-79
199.562,DSC03077.JPG,18:56:46,D-80
202.136,DSC03078.JPG,18:56:48,D-81
205.862,DSC03079.JPG,18:56:50,D-82
212.771,DSC03080.JPG,18:56:52,D-83
216.362,DSC03081.JPG,18:56:54,D-84
220.832,DSC03082.JPG,18:56:56,D-85
223.271,DSC03083.JPG,18:56:58,D-86
226.861,DSC03084.JPG,18:57:00,D-87
226.252,DSC03085.JPG,18:57:02,D-88
226.319,DSC03086.JPG,18:57:04,D-89
224.897,DSC03087.JPG,18:57:06,D-90
223.136,DSC03088.JPG,18:57:08,D-91
220.155,DSC03089.JPG,18:57:10,D-92
217.445,DSC03090.JPG,18:57:12,D-93
213.652,DSC03091.JPG,18:57:14,D-94
208.775,DSC03092.JPG,18:57:16,D-95
204.507,DSC03093.JPG,18:57:18,D-96
201.256,DSC03094.JPG,18:57:20,D-97
193.33,DSC03095.JPG,18:57:22,D-98
182.763,DSC03096.JPG,18:57:24,D-99
172.263,DSC03097.JPG,18:57:26,D-100
162.915,DSC03098.JPG,18:57:28,D-101
152.957,DSC03099.JPG,18:57:30,D-102
143.812,DSC03100.JPG,18:57:32,D-103
135.345,DSC03101.JPG,18:57:34,D-104
127.283,DSC03102.JPG,18:57:36,D-105
119.222,DSC03103.JPG,18:57:38,D-106
110.958,DSC03104.JPG,18:57:40,D-107
101.271,DSC03105.JPG,18:57:42,D-108
97.2746,DSC03106.JPG,18:57:44,D-109
91.8554,DSC03107.JPG,18:57:46,D-110
89.3491,DSC03108.JPG,18:57:48,D-111
84.5395,DSC03109.JPG,18:57:50,D-112
80.1364,DSC03110.JPG,18:57:52,D-113
76.6817,DSC03111.JPG,18:57:54,D-114
73.7011,DSC03112.JPG,18:57:56,D-115
70.5173,DSC03113.JPG,18:57:58,D-116
67.1303,DSC03114.JPG,18:58:00,D-117
63.1337,DSC03115.JPG,18:58:02,D-118
61.3047,DSC03116.JPG,18:58:04,D-119
58.9338,DSC03117.JPG,18:58:06,D-120
57.0371,DSC03118.JPG,18:58:08,D-121
55.4113,DSC03119.JPG,18:58:10,D-122
52.8372,DSC03120.JPG,18:58:12,D-123
51.3469,DSC03121.JPG,18:58:14,D-124
48.9083,DSC03122.JPG,18:58:16,D-125
47.0116,DSC03123.JPG,18:58:18,D-126
44.9116,DSC03124.JPG,18:58:20,D-127
42.7439,DSC03125.JPG,18:58:22,D-128
42.6762,DSC03126.JPG,18:58:24,D-129
55.8855,DSC03127.JPG,18:58:26,D-130
61.9821,DSC03128.JPG,18:58:28,D-131
63.6756,DSC03129.JPG,18:58:30,D-132
76.2075,DSC03130.JPG,18:58:32,D-133
82.0331,DSC03131.JPG,18:58:34,D-134
88.062,DSC03132.JPG,18:58:36,D-135
92.9393,DSC03133.JPG,18:58:38,D-136
98.5617,DSC03134.JPG,18:58:40,D-137
99.0359,DSC03135.JPG,18:58:42,D-138
100.729,DSC03136.JPG,18:58:44,D-139
107.232,DSC03137.JPG,18:58:46,D-140
115.768,DSC03138.JPG,18:58:48,D-141
118.884,DSC03139.JPG,18:58:50,D-142
128.774,DSC03140.JPG,18:58:52,D-143
146.047,DSC03141.JPG,18:58:54,D-144
153.702,DSC03142.JPG,18:58:56,D-145
160.137,DSC03143.JPG,18:58:58,D-146
166.844,DSC03144.JPG,18:59:00,D-147
173.618,DSC03145.JPG,18:59:02,D-148
174.16,DSC03146.JPG,18:59:04,D-149
188.114,DSC03147.JPG,18:59:06,D-150
187.166,DSC03148.JPG,18:59:08,D-151
191.298,DSC03149.JPG,18:59:10,D-152
196.514,DSC03150.JPG,18:59:12,D-153
201.527,DSC03151.JPG,18:59:14,D-154
205.794,DSC03152.JPG,18:59:16,D-155
209.791,DSC03153.JPG,18:59:18,D-156
209.859,DSC03154.JPG,18:59:20,D-157
215.752,DSC03155.JPG,18:59:22,D-158
219.003,DSC03156.JPG,18:59:24,D-159
221.036,DSC03157.JPG,18:59:26,D-160
225.574,DSC03158.JPG,18:59:28,D-161
228.622,DSC03159.JPG,18:59:30,D-162
228.352,DSC03160.JPG,18:59:32,D-163
228.487,DSC03161.JPG,18:59:34,D-164
229.029,DSC03162.JPG,18:59:36,D-165
224.897,DSC03163.JPG,18:59:38,D-166
216.633,DSC03164.JPG,18:59:40,D-167
212.771,DSC03165.JPG,18:59:42,D-168
208.436,DSC03166.JPG,18:59:44,D-169
200.578,DSC03167.JPG,18:59:46,D-170
193.94,DSC03168.JPG,18:59:48,D-171
188.317,DSC03169.JPG,18:59:50,D-172
184.253,DSC03170.JPG,18:59:52,D-173
181.814,DSC03171.JPG,18:59:54,D-174
174.227,DSC03172.JPG,18:59:56,D-175
164.676,DSC03173.JPG,18:59:58,D-176
158.783,DSC03174.JPG,19:00:00,D-177
151.805,DSC03175.JPG,19:00:02,D-178
143.812,DSC03176.JPG,19:00:04,D-179
137.173,DSC03177.JPG,19:00:06,D-180
129.383,DSC03178.JPG,19:00:08,D-181
128.503,DSC03179.JPG,19:00:10,D-182
117.935,DSC03180.JPG,19:00:12,D-183
114.277,DSC03181.JPG,19:00:14,D-184
107.436,DSC03182.JPG,19:00:16,D-185
98.0875,DSC03183.JPG,19:00:18,D-186
91.7877,DSC03184.JPG,19:00:20,D-187
86.504,DSC03185.JPG,19:00:22,D-188
86.5717,DSC03186.JPG,19:00:24,D-189
82.7105,DSC03187.JPG,19:00:26,D-190
79.459,DSC03188.JPG,19:00:28,D-191
75.3946,DSC03189.JPG,19:00:30,D-192
70.1786,DSC03190.JPG,19:00:32,D-193
65.8433,DSC03191.JPG,19:00:34,D-194
63.6756,DSC03192.JPG,19:00:36,D-195
61.9821,DSC03193.JPG,19:00:38,D-196
57.5113,DSC03194.JPG,19:00:40,D-197
55.2081,DSC03195.JPG,19:00:42,D-198
52.7695,DSC03196.JPG,19:00:44,D-199
50.8727,DSC03197.JPG,19:00:46,D-200
47.8922,DSC03198.JPG,19:00:48,D-201
44.0987,DSC03199.JPG,19:00:50,D-202
42.2698,DSC03200.JPG,19:00:52,D-203
42.202,DSC03201.JPG,19:00:54,D-204
52.0921,DSC03202.JPG,19:00:56,D-205
56.8339,DSC03203.JPG,19:00:58,D-206
61.5079,DSC03204.JPG,19:01:00,D-207
68.2142,DSC03205.JPG,19:01:02,D-208
75.6656,DSC03206.JPG,19:01:04,D-209
82.1686,DSC03207.JPG,19:01:06,D-210
88.4684,DSC03208.JPG,19:01:08,D-211
97.2069,DSC03209.JPG,19:01:10,D-212
98.0198,DSC03210.JPG,19:01:12,D-213
100.797,DSC03211.JPG,19:01:14,D-214
105.539,DSC03212.JPG,19:01:16,D-215
113.871,DSC03213.JPG,19:01:18,D-216
118.68,DSC03214.JPG,19:01:20,D-217
122.745,DSC03215.JPG,19:01:22,D-218
129.993,DSC03216.JPG,19:01:24,D-219
135.412,DSC03217.JPG,19:01:26,D-220
141.915,DSC03218.JPG,19:01:28,D-221
151.399,DSC03219.JPG,19:01:30,D-222
157.495,DSC03220.JPG,19:01:32,D-223
163.795,DSC03221.JPG,19:01:34,D-224
169.147,DSC03222.JPG,19:01:36,D-225
177.072,DSC03223.JPG,19:01:38,D-226
177.75,DSC03224.JPG,19:01:40,D-227
181.475,DSC03225.JPG,19:01:42,D-228
190.078,DSC03226.JPG,19:01:44,D-229
197.056,DSC03227.JPG,19:01:46,D-230
203.017,DSC03228.JPG,19:01:48,D-231
211.213,DSC03229.JPG,19:01:50,D-232
214.804,DSC03230.JPG,19:01:52,D-233
216.226,DSC03231.JPG,19:01:54,D-234
216.091,DSC03232.JPG,19:01:56,D-235
218.732,DSC03233.JPG,19:01:58,D-236
220.697,DSC03234.JPG,19:02:00,D-237
221.171,DSC03235.JPG,19:02:02,D-238
223.677,DSC03236.JPG,19:02:04,D-239
225.168,DSC03237.JPG,19:02:06,D-240
227.335,DSC03238.JPG,19:02:08,D-241
226.997,DSC03239.JPG,19:02:10,D-242
227.268,DSC03240.JPG,19:02:12,D-243
227.606,DSC03241.JPG,19:02:14,D-244
226.59,DSC03242.JPG,19:02:16,D-245
226.523,DSC03243.JPG,19:02:18,D-246
225.506,DSC03244.JPG,19:02:20,D-247
223.271,DSC03245.JPG,19:02:22,D-248
219.545,DSC03246.JPG,19:02:24,D-249
218.597,DSC03247.JPG,19:02:26,D-250
216.633,DSC03248.JPG,19:02:28,D-251
